plant_id,genotype_name,R01_raceme_start,R02_mean_rate,R03_max_rate,R04_DAS_of_max_rate,R05_main_ext_period,R06_50ht_period,R07_75ht_period,R08_50ht_rate,R09_75ht_rate,R10_max_height,R11_max_height_DAS,R12_extension_days_to_max
BR024-44114,PH44,57.39861111,42.64452284,72.94596595,59.39885417,17.88506353,6.750014468,12.15830044,61.25912796,51.9603873,1173,92.3559838,34.95737269
BR024-44215,PH44,59.53842593,31.6263827,85.01082314,61.53822917,30.88560615,8.922918447,18.98365876,60.96660002,42.90532243,1382,104.5381366,44.99971065
BR024-44216,PH44,55.65313657,35.49412524,98.01134391,59.6530787,22.66008796,4.861922333,9.12229059,90.80770316,73.2546276,1207,98.65309028,42.9999537
BR024-44217,PH44,54.72138889,35.13893396,96.99550947,55.72143519,21.72518953,6.159109322,11.11546074,70.9518174,57.66742514,1116,92.72168981,38.00030093
BR024-44218,PH44,55.85538194,29.11343381,85.99800931,57.85581019,36.54326751,8.465963016,24.43790943,72.2304124,36.5927373,1431,95.85564815,40.0002662
BR024-45111,PH45,56.08552083,50.35144358,89.01751502,60.0853125,19.43340509,5.917025047,11.91221088,92.02259509,68.480151,1385,87.08584491,31.00032407
BR024-45112,PH45,54.15511574,71.6519462,96.9943869,60.15501157,17.45242197,7.006058749,12.28126447,103.9814289,85.88285048,1605,80.19321759,26.03810185
BR024-45113,PH45,52.22769676,53.06450018,96.0111124,56.22761574,21.46067514,7.931242816,14.53196907,82.45870353,65.85480573,1512,88.22777778,36.00008102
BR024-45114,PH45,57.29505787,72.99259586,88.00509289,64.29515046,15.85914279,6.045602378,11.25002315,108.5086248,86.17760046,1554,81.29528935,24.00023148
BR024-45215,PH45,52.53927083,67.2454976,85.71725212,57.54266204,18.92468708,7.133588735,13.67514207,103.0336942,78.31728507,1644,92.5487963,40.00952546
BR024-45216,PH45,56.60091435,61.33963097,99.97801409,58.60105324,19.01380855,6.328975238,13.01853558,101.675228,74.52835182,1607,88.60115741,32.00024306
BR024-45217,PH45,58.70484954,42.00209654,95.97334074,63.70521991,31.41271767,8.615550214,15.62421548,87.40010578,70.85155741,1716,90.70505787,32.00020833
BR024-45218,PH45,58.79549769,62.48816046,99.04356083,60.79533565,17.59213252,6.093942419,11.16951408,101.1660363,82.21038031,1507,85.79587963,27.00038194
BR024-46111,PH46,54.08645833,53.66287072,99.00458355,57.08658565,22.76620657,8.726305941,15.80987136,79.35774939,64.72222173,1623,85.08702546,31.00056713
BR024-46112,PH46,50.1400463,66.67236645,72.98732859,51.14021991,15.36918598,5.477399253,11.28145327,104.3378387,75.76594784,1433,81.1403588,31.0003125
BR024-46113,PH46,60.2174537,55.74943455,95.01649592,62.2171412,18.59032308,6.792289265,13.15829838,85.09649361,65.69998451,1446,93.22028935,33.00283565
BR024-46114,PH46,57.28684028,54.3245661,96.98765204,62.28707176,20.14374119,7.029503336,14.20853504,86.99049858,64.27474738,1507,83.28697917,26.00013889
BR024-46215,PH46,49.51854167,63.13569408,98.99656262,52.51850694,18.41113837,6.603418143,12.62220756,103.5827181,77.87861158,1496,97.51855324,48.00001157
BR024-46216,PH46,50.61092593,42.43017474,94.98570817,54.61083333,25.55256976,5.524876157,10.7387208,110.9527132,84.50727203,1478,95.61111111,45.00018519
BR024-46217,PH46,47.7040625,69.19819812,93.99020935,50.70396991,15.57265983,6.230509259,11.09544055,100.1523269,81.79035304,1434,71.92516204,24.22109954
BR024-46218,PH46,51.86137731,54.63052975,95.96445761,55.86135417,19.62638849,6.162551927,12.98580522,100.1208602,69.42195608,1438,99.86833333,48.00695602
BR024-47111,PH47,50.08762731,28.92611107,58.00335668,53.08759259,35.16200285,16.59093119,26.00919447,33.3615994,32.42122708,1459,95.0878125,45.00018519
BR024-47112,PH47,51.15842593,29.97549222,68.00708407,53.15822917,39.42554109,14.88573512,26.70015278,43.06136008,36.66645686,1652,104.1645255,53.00609954
BR024-47113,PH47,47.2258912,30.31862129,63.99629651,51.2255787,28.00259259,11.36079925,18.72387731,40.93021887,37.65245778,1260,89.22568287,41.99979167
BR024-47114,PH47,49.38002315,29.24017115,9.001145979,56.38009259,28.51214502,14.87538339,24.04895171,30.41938403,28.72266569,1253,89.3805787,40.00055556
BR024-47215,PH47,45.52474537,36.1021967,75.02518206,48.52453704,29.83474964,10.3778101,21.30428489,57.18932937,42.04553237,1509,103.5245833,57.99983796
BR024-47216,PH47,47.65189815,36.33895141,66.98837007,48.65207176,35.31472292,16.51496358,26.62937769,42.9004882,40.09669367,1737,98.65197917,51.00008102
BR024-47217,PH47,48.77064815,38.73504342,73.01774737,51.77030093,28.17603657,14.21061038,22.2375859,42.29234241,40.80928587,1526,89.77054398,40.99989583
BR024-47218,PH47,48.88855324,40.96939965,87.03525734,52.88835648,37.08865673,14.7743039,25.5637037,56.68625781,49.43532497,2005,97.89002315,49.00146991
BR024-48111,PH48,51.08920139,24.29467322,67,51.08920139,20.92228183,7.522854061,14.53115017,35.82416963,28.81740227,897,95.08938657,44.00018519
BR024-48112,PH48,50.14885417,19.36228115,90.97999283,51.14907407,34.10755143,10.75022859,25.62761719,34.7899579,21.57828393,1016,97.15493056,47.00607639
BR024-48113,PH48,50.23703704,18.07217755,41.99611147,53.23708333,20.13592436,6.456502114,13.4239372,26.5623703,21.73356413,781,86.23737269,36.00033565
BR024-48114,PH48,50.40618056,31.7103644,87.03122648,52.39952546,28.57425378,9.628520744,20.90626143,55.0967292,36.60386639,1239,88.40030093,37.99412037
BR024-48215,PH48,55.52892361,29.26059312,91.987224,59.52908565,36.349229,9.617733524,35.34094752,63.84040465,25.3247313,1424,95.52909722,40.00017361
BR024-48216,PH48,49.60752315,48.78565864,93.98694626,54.60752315,17.75726769,5.435996043,9.81084886,92.62331981,74.43290692,1207,81.60787037,32.00034722
BR024-48217,PH48,48.71346065,28.89607023,93.00645878,51.71319444,28.24605538,6.235047658,20.64613186,75.86148911,33.29921579,1158,97.71340278,48.99994213
BR024-48218,PH48,48.78763889,27.46191001,9.001666975,58.78729167,25.01646825,9.333109568,16.90366431,44.03677006,34.51914268,990,95.78752315,46.99988426
BR024-49111,PH49,49.09024306,39.29537452,82,51.09030093,30.04933824,12.76739207,21.40338822,52.32078694,46.18427653,1582,102.0904861,53.00024306
BR024-49112,PH49,47.17373843,42.22371629,97.07078078,48.17300926,27.36140021,11.60159893,19.25725767,57.96614794,50.59131559,1507,97.17902778,50.00528935
BR024-49113,PH49,47.23039352,36.92337689,82.99423651,49.23009259,34.66638503,13.09495756,23.60489614,56.5103015,45.64730951,1650,95.23295139,48.00255787
BR024-49114,PH49,46.28390046,23.17826701,95.04290131,48.28351852,44.36914975,18.08666415,32.87474682,32.17840477,26.19031577,1416,104.2835532,57.99965278
BR024-49215,PH49,48.52011574,35.46449217,80.9971876,52.52008102,37.16111298,11.68190236,25.81376382,64.84389073,42.91315314,1701,104.5200116,55.99989583
BR024-49216,PH49,48.70274306,24.40111294,64.99473422,48.70274306,34.52301549,12.07865284,20.6217563,37.75255453,33.82350126,1266,102.7026505,53.99990741
BR024-49217,PH49,45.71570602,32.48225949,89,46.71570602,30.3611884,16.13021135,22.52358135,34.65546655,36.67267595,1368,104.7155208,58.99981481
BR024-49218,PH49,53.86545139,40.58274848,84.96951325,55.86576389,27.40080556,11.61940421,20.36783179,55.08027678,45.90572083,1480,103.8661806,50.00072917
